Date,Open,High,Low,Close,Adj Close,Volume,Interest_Rate,Oil_Price
8/21/2018,180.240005,181.440002,180.130005,180.360001,175.980682,26258700,2.94,67.32
8/22/2018,179.979996,181.270004,179.75,181.059998,176.663666,18042400,2.98,67.85
8/23/2018,180.740005,182.050003,180.5,180.800003,176.409973,25776200,2.96,69.13
8/24/2018,181.399994,182.630005,181.360001,182.479996,178.049179,23136100,2.93,69.71
8/27/2018,183.399994,184.339996,183.110001,184.339996,179.864014,29343600,2.87,69.97
8/28/2018,184.830002,185.020004,184.220001,184.610001,180.127472,20277000,2.88,68.54
8/29/2018,184.929993,186.839996,184.860001,186.740005,182.205765,29175600,2.89,69.68
8/30/2018,186.380005,187.520004,185.789993,186.410004,181.883789,29315500,2.86,70.25
8/31/2018,186.179993,187.179993,185.979996,186.649994,182.117935,28653200,2.87,69.84
9/4/2018,186.080002,186.399994,184.850006,185.850006,181.337387,29063500,2.87,69.82
9/5/2018,185.520004,185.550003,182.820007,183.449997,178.995651,42623300,2.82,68.69
9/6/2018,183.529999,183.75,180.580002,181.809998,177.395477,46091400,2.85,67.81
9/7/2018,180.5,182.669998,180.440002,181.110001,176.712463,46629500,2.82,67.73
9/10/2018,182.149994,182.25,180.729996,181.720001,177.307663,26132000,2.82,67.55
9/11/2018,180.990005,183.419998,180.520004,183.119995,178.673645,30116500,2.82,69.29
9/12/2018,182.850006,182.979996,181.009995,182.580002,178.146759,36204000,2.85,70.37
9/13/2018,183.720001,184.880005,183.639999,184.529999,180.049408,31133200,2.88,68.6
9/14/2018,184.660004,184.949997,183.259995,183.990005,179.522552,31224100,2.89,68.98
9/17/2018,183.679993,183.809998,181.169998,181.339996,176.936859,33071200,2.86,68.86
9/18/2018,181.490005,183.729996,181.399994,182.839996,178.400436,31877300,2.86,69.87
9/19/2018,182.869995,183.300003,181.509995,182.699997,178.26387,31843400,0,71.08
9/20/2018,183.960007,184.970001,183.520004,184.720001,180.234802,33295800,2.9,70.77
9/21/2018,185.220001,185.479996,183.479996,183.710007,179.249374,38605400,2.9,70.8
9/24/2018,182.050003,183.960007,181.300003,183.889999,179.747833,34945600,2.88,73.23
9/25/2018,183.809998,184.279999,183.179993,184.139999,179.992188,25277500,2.94,73.4
9/26/2018,184.300003,185.990005,183.910004,184.270004,180.119293,36210600,2.94,72.22
9/27/2018,185.020004,186.490005,184.919998,185.830002,181.644135,33113300,2.98,72.18
9/28/2018,185.309998,186.279999,184.970001,185.789993,181.605057,28076800,2.97,73.16
10/1/2018,186.869995,187.529999,185.699997,186.169998,181.976501,27371300,2.97,75.37
10/2/2018,186.009995,187.179993,185.320007,185.75,181.565948,25618600,2.99,75.16
10/3/2018,186.529999,186.970001,185.660004,185.949997,181.761414,29128700,2.99,76.4
10/4/2018,185.199997,185.320007,181.059998,182.380005,178.271851,80557300,3.05,74.44
10/5/2018,182.360001,182.970001,178.429993,180.149994,176.092072,83325600,3.08,74.26
10/8/2018,179.520004,180.639999,176.929993,179.050003,175.016876,66864500,3.07,74.27
10/9/2018,179.179993,181.020004,178.75,179.630005,175.583817,49097900,3.07,74.95
10/10/2018,178.509995,178.619995,171.5,171.729996,167.86174,114471100,3.08,73.18
10/11/2018,171.020004,173.399994,167.809998,169.600006,165.779739,143084500,3.1,70.97
10/12/2018,174.169998,174.860001,170.929993,174.320007,170.393417,102078400,3.06,71.41
10/15/2018,173.710007,174.039993,171.559998,172.210007,168.330917,64885300,3.06,71.84
10/16/2018,174.020004,177.649994,173.699997,177.220001,173.228073,71979700,3.05,71.93
10/17/2018,178.080002,178.259995,175.470001,177.289993,173.296509,66987600,3.09,69.63
10/18/2018,176.619995,176.679993,172.440002,173.179993,169.279068,82486200,3.05,68.63
10/19/2018,174.580002,176.070007,172.389999,173.020004,169.122696,82923700,3.15,69.16
10/22/2018,174.059998,175.25,172.589996,173.910004,169.992661,52909300,3.19,69.25
10/23/2018,170.639999,174.130005,168.820007,173.270004,169.36705,77567000,3.23,66.49
10/24/2018,173.070007,173.360001,165.039993,165.339996,161.615692,102997400,0,66.56
10/25/2018,167.910004,172.080002,167.160004,171.059998,167.206818,83481100,3.21,67.25
10/26/2018,165.199997,169.960007,164.229996,166.660004,162.905914,130970900,3.22,67.58
10/29/2018,169.210007,169.860001,160.089996,163.229996,159.553223,111871900,3.14,67
10/30/2018,162.75,166.039993,162.009995,165.919998,162.182602,92584000,3.15,66.18
10/31/2018,168.619995,171.25,168.539993,169.820007,165.994781,73828600,3.16,65.31
11/1/2018,170.070007,172.240005,168.779999,172.059998,168.184311,52706800,3.16,63.67
11/2/2018,171.529999,172.550003,168.220001,169.380005,165.564697,75966800,3.19,63.12
11/5/2018,169.600006,169.660004,167.080002,168.960007,165.15416,39573500,3.17,63.12
11/6/2018,168.970001,171.190002,168.720001,170.240005,166.405304,34410400,3.2,62.16
11/7/2018,172.279999,175.580002,171.869995,175.580002,171.625031,51169600,3.2,61.69
11/8/2018,174.759995,175.300003,173.630005,174.460007,170.530243,40296500,3.17,60.71
11/9/2018,172.830002,173.25,170.160004,171.520004,167.656448,50602700,3.1,60.19
11/12/2018,170.320007,170.639999,166.179993,166.330002,162.583374,62578400,3.14,59.85
11/13/2018,167.110001,169.479996,166,166.470001,162.7202,64128100,3.08,55.63
11/14/2018,168.119995,168.699997,164.25,165.199997,161.478836,75270700,3.08,56.16
11/15/2018,164.899994,168.539993,163.460007,168.089996,164.303741,73254300,3.12,56.45
11/16/2018,166.449997,168.309998,165.779999,167.5,163.727005,65390700,3.15,56.49
11/19/2018,166.699997,166.899994,161.539993,162.059998,158.409531,67280500,3.14,57.16
11/20/2018,158.369995,161.380005,157.130005,159.160004,155.574875,102652800,3.22,53.39
11/21/2018,161.350006,161.970001,159.229996,160.369995,156.757614,42965800,3.2,54.41
11/23/2018,159.089996,160.839996,159.089996,159.210007,155.623764,23503700,3.22,52.935
11/26/2018,161.440002,162.970001,160.759995,162.889999,159.220856,42012600,3.22,51.46
11/27/2018,162,163.850006,161.179993,163.440002,159.758469,36608100,3.24,51.31
11/28/2018,164.619995,168.699997,163.470001,168.699997,164.900009,70141000,3.19,50.06
11/29/2018,167.990005,169.259995,166.820007,168.149994,164.362366,44885700,0,51.46
11/30/2018,168.380005,169.470001,167.539993,169.369995,165.554886,36722800,3.14,50.78
12/3/2018,173.110001,173.309998,169.509995,172.330002,168.448257,50771700,3.12,52.98
12/4/2018,171.429993,171.910004,165.520004,165.720001,161.987137,70594700,3.11,53.21
12/6/2018,162.380005,166.910004,161.770004,166.889999,163.130753,71715500,3.08,51.54
12/7/2018,166.160004,167.119995,160.860001,161.380005,157.744919,80432200,3.06,52.76
12/10/2018,161.080002,163.779999,159.410004,163.070007,159.396835,73960800,3.06,51.07
12/11/2018,165.729996,165.770004,162.229996,163.610001,159.924667,59058300,3.06,51.65
12/12/2018,166,167.600006,164.960007,165.050003,161.332214,53780000,0,51.04
12/13/2018,166.130005,166.820007,164.029999,165.100006,161.381073,46378500,3.05,52.69
12/14/2018,163.210007,163.809998,160.699997,161.080002,157.451645,56547400,3.07,51.26
12/17/2018,160.389999,161.669998,156.169998,157.429993,153.883835,74834100,3.06,49.8
12/18/2018,158.649994,159.949997,157.039993,158.419998,154.851578,63642100,3.06,46.12
12/19/2018,158.179993,160.720001,153.339996,154.529999,151.049149,81856500,3.03,47.96
12/20/2018,154.149994,155.869995,150.389999,152.289993,148.859619,99002100,3.01,45.64
12/21/2018,153.050003,154.089996,146.720001,147.570007,144.245941,141129400,2.98,45.38
12/24/2018,146.080002,147.979996,143.460007,143.5,140.668945,56163300,2.91,45.71
12/26/2018,145.080002,152.539993,144.089996,152.460007,149.452164,98982100,0,46.04
12/27/2018,150.369995,153.179993,147.080002,153.050003,150.030548,85824300,2.87,44.48
12/28/2018,154.149994,155.589996,151.720001,152.970001,149.952103,77856600,2.85,45.15
12/31/2018,154.470001,154.979996,152.710007,154.259995,151.216629,53015300,2.85,45.73
1/2/2019,150.990005,155.75,150.880005,154.880005,151.824448,58576700,2.89,46.31
1/3/2019,152.600006,153.259995,149.490005,149.820007,146.864273,74820200,2.91,46.92
1/4/2019,152.339996,157,151.740005,156.229996,153.147781,74709300,2.91,47.76
1/7/2019,156.619995,158.860001,156.110001,158.089996,154.9711,52059300,2.89,48.27
1/8/2019,159.539993,160.110001,157.199997,159.520004,156.372879,49388700,2.86,49.58
1/9/2019,160.139999,161.520004,159.470001,160.820007,157.647232,46491700,2.82,52.19
1/10/2019,159.600006,161.369995,158.699997,161.279999,158.098145,38943400,2.77,52.42
1/11/2019,160.330002,160.860001,159.789993,160.690002,157.519775,30176600,2.79,51.44
1/14/2019,159.330002,159.960007,158.589996,159.270004,156.127792,30710200,2.79,50.31
1/15/2019,160,162.600006,159.910004,162.380005,159.176483,40874200,2.74,51.8
1/16/2019,162.649994,163.779999,162.289993,162.350006,159.147049,33812200,0,52.08
1/17/2019,161.830002,164.360001,161.570007,163.630005,160.40181,39329000,2.81,51.83
1/18/2019,164.779999,166.020004,163.820007,165.25,161.989807,57183200,2.77,53.6
1/22/2019,164.059998,164.139999,160.759995,161.940002,158.745132,56711700,2.72,52.59
1/23/2019,162.770004,163.509995,160.320007,162.149994,158.950974,38106100,2.69,52.44
1/24/2019,162.679993,163.440002,162.059998,163.199997,159.980286,32417800,0,52.94
1/25/2019,164.509995,165.649994,163.949997,165.149994,161.891815,36515900,2.66,53.53
1/28/2019,163.020004,163.119995,161.75,163.110001,159.892044,33491200,2.56,51.79
1/29/2019,163.199997,163.240005,160.990005,161.570007,158.382462,30784200,2.67,53.07
1/30/2019,163.399994,166.279999,162.889999,165.679993,162.411346,41346500,2.7,54.18
1/31/2019,166.699997,168.990005,166.470001,168.160004,164.842438,37258400,2.73,53.84
2/1/2019,167.330002,168.600006,166.990005,167.449997,164.146454,32143700,2.74,55.29
2/4/2019,167.479996,169.529999,167.330002,169.529999,166.185394,26718800,2.74,54.57
2/5/2019,169.759995,171.229996,169.690002,171.029999,167.655823,28156400,2.71,53.69
2/6/2019,171.070007,171.369995,169.75,170.520004,167.155853,27970000,2.71,53.94
2/7/2019,169.029999,169.449997,166.949997,168.229996,164.911072,42036200,2.72,52.68
2/8/2019,166.759995,168.589996,166.570007,168.559998,165.234528,29020700,2.73,52.75
2/11/2019,169.169998,169.580002,167.979996,168.399994,165.077682,21434100,2.75,52.43
2/12/2019,169.630005,171.139999,169.330002,170.889999,167.5186,29722100,2.79,53.14
2/13/2019,171.649994,172.160004,170.820007,171.009995,167.636215,26094100,0,53.84
2/14/2019,170.399994,171.830002,169.830002,171.220001,167.842056,30326800,2.74,54.4
2/15/2019,172.520004,172.559998,171.139999,171.940002,168.547836,32521700,2.76,55.58
2/19/2019,171.410004,172.800003,171.380005,172.279999,168.881119,19487700,2.72,56.12
2/20/2019,172.399994,173.080002,171.320007,172.25,168.851746,32593000,2.76,56.9
2/21/2019,171.789993,172.259995,170.710007,171.619995,168.234161,25207400,2.75,56.95
2/22/2019,171.990005,173.009995,171.899994,172.889999,169.479111,27735400,2.72,57.01
2/25/2019,174.210007,174.660004,173.399994,173.520004,170.096664,32608800,2.7,55.32
2/26/2019,173.100006,174.25,172.809998,173.699997,170.273132,21939700,2.63,55.4
2/27/2019,172.899994,173.800003,171.759995,173.589996,170.165283,25162000,2.7,56.92
2/28/2019,173.050003,173.809998,172.699997,173.190002,169.773193,25085500,2.73,57.21
3/1/2019,174.440002,174.649994,173.179993,174.389999,170.949539,31431200,2.71,55.76
3/4/2019,175.539993,175.789993,172.470001,174.419998,170.978928,38063500,2.7,56.6
3/5/2019,174.550003,175.089996,173.690002,174.550003,171.106369,22319900,2.65,56.55
3/6/2019,174.720001,174.75,173.279999,173.559998,170.135925,27194600,2.63,56.22
3/7/2019,173.119995,173.179993,170.789993,171.429993,168.047913,39407400,2.65,56.6
3/8/2019,169.509995,171.259995,169.339996,171.169998,167.793045,39303200,2.68,55.77
3/11/2019,171.880005,174.850006,171.850006,174.729996,171.282806,30518400,2.71,56.79
3/12/2019,175.190002,176.139999,174.770004,175.690002,172.223877,33953500,2.66,56.89
3/13/2019,176.600006,177.929993,176.350006,177.009995,173.517838,42426100,2.66,58.27
3/14/2019,177.130005,177.339996,176.660004,176.710007,173.22377,23751500,0,58.59
3/15/2019,177.399994,178.880005,177.279999,178.350006,174.831421,38192000,2.65,58.51
3/18/2019,177.949997,178.990005,177.589996,178.449997,175.247787,32935100,2.65,59.09
3/19/2019,179.179993,180,178.289993,179.050003,175.837021,36893300,2.69,59.12
3/20/2019,179.059998,180.860001,178.240005,179.759995,176.534256,50105000,2.65,60.12
3/21/2019,179.220001,182.830002,179.199997,182.570007,179.293854,42428500,2.67,59.98
3/22/2019,181.779999,182.270004,178.369995,178.559998,175.355789,70794500,2.64,58.87
3/25/2019,177.910004,178.839996,176.929993,178.220001,175.021912,46336500,2.69,58.71
3/26/2019,179.600006,180.690002,178.139999,179.050003,175.837021,33248100,2.73,59.87
3/27/2019,179.320007,179.720001,176.600006,177.899994,174.707626,37096700,2.76,59.39
3/28/2019,178.360001,178.979996,177.240005,178.309998,175.110275,30368200,2.72,59.29
3/29/2019,179.690002,179.830002,178.589996,179.660004,176.436066,35205500,2.72,60.19
4/1/2019,181.509995,182.259995,180.770004,182.039993,178.773346,30969500,2.69,61.59
4/2/2019,182.240005,182.910004,181.779999,182.729996,179.451004,22645200,2.64,62.53
4/3/2019,183.759995,184.919998,183.210007,183.779999,180.482117,31633500,2.62,62.46
4/4/2019,183.830002,184.5,182.649994,183.710007,180.413406,28530800,2.64,62.12
4/5/2019,184.240005,184.770004,184.020004,184.660004,181.346359,25674700,2.61,63.1
4/8/2019,184.360001,185.279999,183.630005,185.130005,181.807907,22697500,2.61,64.37
4/9/2019,184.5,185.110001,184.089996,184.479996,181.169571,25631900,2.63,64.05
4/10/2019,184.720001,185.529999,184.520004,185.470001,182.141815,24563000,2.59,64.62
4/11/2019,185.779999,185.779999,184.690002,185.029999,181.709702,20654100,2.6,63.61
4/12/2019,185.850006,185.949997,185.059998,185.830002,182.495361,24989100,2.61,63.86
4/15/2019,185.839996,186.070007,184.619995,185.860001,182.524841,21073000,2.54,63.43
4/16/2019,186.539993,186.910004,185.929993,186.5,183.153336,27195700,2.54,64.01
4/17/2019,187.75,187.929993,186.600006,187.149994,183.791672,29651600,2.44,63.74
4/18/2019,187.460007,187.789993,186.289993,187.389999,184.027344,28580900,2.43,64.02
4/22/2019,186.570007,187.990005,186.429993,187.919998,184.547867,17936000,2.41,65.66
4/23/2019,188.399994,190.539993,188.130005,190.309998,186.894974,33665600,2.39,66.24
4/24/2019,190.470001,190.710007,189.649994,189.710007,186.30574,24977100,2.39,65.96
4/25/2019,191.130005,191.220001,189.449997,190.479996,187.061905,29517500,2.41,65.23
4/26/2019,190.179993,190.690002,188.589996,190.649994,187.228836,26359500,2.49,63.29
4/29/2019,190.649994,191.320007,190.339996,191.020004,187.592239,21716200,2.48,63.39
4/30/2019,189.479996,189.850006,188.210007,189.539993,186.138794,31495300,2.52,63.83
5/1/2019,190.779999,191.320007,188.800003,188.929993,185.539719,34797100,2.51,63.55
5/2/2019,188.869995,189.850006,186.869995,188.110001,184.734467,44110100,2.5,61.75
5/3/2019,189.669998,191.25,189.330002,191.110001,187.680603,30386200,2.52,61.98
5/6/2019,187.050003,190.199997,186.759995,189.940002,186.531601,38371800,2.51,62.3
5/7/2019,187.869995,188.669998,184.509995,186.240005,182.897995,58818100,2.48,61.41
5/8/2019,185.630005,187.169998,184.960007,185.770004,182.436432,37165300,2.51,62.13
5/9/2019,183.699997,185.410004,182.089996,184.770004,181.454376,55351700,2.56,61.58
5/10/2019,184.110001,185.889999,181.029999,185,181.680252,58526400,2.55,61.65
5/13/2019,180.289993,181.259995,178.059998,178.580002,175.375458,67185800,2.6,60.97
5/14/2019,179.520004,181.630005,178.860001,180.539993,177.300278,43360600,2.59,61.82
5/15/2019,179.350006,183.550003,179.309998,183.089996,179.804504,40944500,2.57,62.03
5/16/2019,183.169998,186.070007,182.949997,184.929993,181.611511,39281200,0,62.93
5/17/2019,183.100006,185.580002,182.880005,183.039993,179.755417,44702300,2.59,62.77
5/20/2019,180.490005,181.179993,179.339996,179.949997,176.720886,38608300,2.57,63.12
5/21/2019,181.5,182.330002,180.919998,181.830002,178.567139,31613800,2.53,63.02
5/22/2019,180.820007,182.070007,180.75,181.020004,177.771683,24332600,2.54,61.42
5/23/2019,178.940002,179.020004,177.139999,178.25,175.051361,45351300,2.51,57.65
5/24/2019,179.210007,179.850006,177.940002,178.160004,174.962997,25903300,2.54,58.4
5/28/2019,178.660004,179.660004,177.470001,177.490005,174.305008,24763800,2.51,58.91
5/29/2019,176.389999,177,175.089996,176.029999,172.871216,42178800,2.52,58.84
5/30/2019,176.5,177.270004,175.770004,176.770004,173.597961,30354800,2.55,56.47
5/31/2019,174.690002,175.289993,173.869995,173.949997,170.828537,45446200,2.54,53.49
6/3/2019,173.479996,173.949997,169.270004,170.119995,167.067261,75842300,2.51,53.25
6/4/2019,172.029999,174.970001,171.369995,174.910004,171.771301,47797800,2.45,53.5
6/5/2019,176.580002,176.610001,174.380005,176.210007,173.048004,34412700,2.49,51.57
6/6/2019,176.509995,178.039993,175.729996,177.610001,174.422836,29913200,2.45,52.59
6/7/2019,178.559998,181.770004,178.330002,181.039993,177.791321,45888300,2.47,53.95
6/10/2019,182.25,184.850006,182.210007,183.149994,179.863464,41385300,2.4,53.33
6/11/2019,185.059998,185.399994,182.779999,183.399994,180.108932,41260300,2.42,53.3
6/12/2019,182.899994,183.279999,182,182.339996,179.067963,27758100,2.37,51.13
6/13/2019,183.100006,183.869995,182.740005,183.419998,180.128586,23715800,2.4,52.38
6/14/2019,182.479996,183.110001,181.940002,182.639999,179.362579,22844100,2.39,52.47
6/17/2019,183.039993,184.25,182.839996,183.740005,180.442886,20379500,2.41,51.94
6/18/2019,185.910004,187.720001,185.429993,186.410004,183.064926,48177300,2.43,53.86
6/19/2019,186.660004,187.529999,185.570007,187.110001,183.75238,31672900,2.39,53.74
6/20/2019,189.720001,189.759995,187.160004,188.850006,185.461151,40922000,2.31,56.88
6/21/2019,188.630005,189.770004,188.169998,188.570007,185.186188,39980400,2.32,57.35
6/24/2019,188.529999,188.720001,188.059998,188.160004,185.192078,19375200,0,57.73
6/25/2019,188.029999,188.139999,184.649994,184.929993,182.013046,33921100,2.26,57.63
6/26/2019,186.160004,187.330002,185.490005,185.789993,182.859482,22595700,2.25,59.17
6/27/2019,186.460007,186.940002,185.990005,186.5,183.558273,19709200,2.22,59.18
6/28/2019,186.949997,187.149994,186.070007,186.740005,183.794495,21179200,2.14,58.2
7/1/2019,190.320007,190.570007,188.380005,189.259995,186.27475,31025600,2.07,58.91
7/2/2019,189.199997,190.029999,188.660004,190.009995,187.012924,18035800,2.12,56
7/3/2019,190.490005,191.440002,190.289993,191.440002,188.420364,15792100,2.12,57.06
7/5/2019,190.130005,191.399994,189.389999,191.050003,188.036514,21415600,2.12,57.205
7/8/2019,189.809998,189.869995,188.929993,189.710007,186.717667,17598800,2.09,57.35
7/9/2019,188.809998,190.899994,188.649994,190.660004,187.652649,19193500,2.15,57.57
7/10/2019,191.820007,193.089996,191.470001,192.559998,189.52269,28374500,2.15,60.28
7/11/2019,192.850006,193.339996,191.809998,192.419998,189.384903,23736100,2.13,59.93
7/12/2019,192.630005,193.539993,192.449997,193.529999,190.477386,20211900,2.1,59.99
7/15/2019,193.979996,194.190002,193.440002,194.149994,191.087601,15606100,2.09,59.3
7/16/2019,193.910004,194.089996,192.559998,193.149994,190.103394,20190900,2.09,57.44
7/17/2019,193.149994,193.490005,192.179993,192.199997,189.168381,16765100,2.06,56.5
7/18/2019,191.289993,192.789993,190.690002,192.419998,189.384903,28877000,2.03,55.08
7/19/2019,193.740005,193.830002,190.809998,191.009995,187.997131,29387900,2.01,55.42
7/22/2019,191.440002,192.940002,191.440002,192.529999,189.493164,18954900,2.07,55.87
7/23/2019,193.580002,193.809998,192.289993,193.789993,190.733276,23786700,2.02,56.58
7/24/2019,193.050003,195.160004,193.029999,195.149994,192.071823,20422900,2,55.9
7/25/2019,194.490005,194.520004,192.929993,193.300003,190.251007,23434700,2.05,55.88
7/26/2019,194.529999,195.550003,194.429993,195.289993,192.209625,20431200,2.01,56.04
7/29/2019,195.110001,195.179993,193.389999,194.619995,191.550186,20451700,2,56.85
7/30/2019,193.130005,194.539993,192.990005,193.779999,190.723465,18705000,2.03,58.04
7/31/2019,194.300003,194.429993,189.320007,191.100006,188.085709,41627500,1.98,58.53
8/1/2019,191.429993,194.979996,189.229996,190.149994,187.150681,63251600,1.96,53.64
8/2/2019,188.720001,188.990005,186.210007,187.350006,184.394867,55214000,0,55.67
8/5/2019,183.429993,183.509995,179.199997,180.729996,177.879303,75040000,2.04,54.63
8/6/2019,182.399994,183.800003,181.070007,183.259995,180.36937,41897200,2.05,53.6
8/7/2019,181.270004,184.509995,179.889999,184.25,181.34375,49990600,2.07,51.14
8/8/2019,185.080002,188.320007,184.570007,188.259995,185.290527,38418100,2.07,52.6
8/9/2019,187.360001,188,185.029999,186.490005,183.548431,33608900,2.13,54.41
8/12/2019,185.339996,185.899994,183.5,184.350006,181.442215,24642900,2.12,54.98
8/13/2019,184.190002,189.679993,184.020004,188.389999,185.418442,40241900,2.09,57.05
8/14/2019,185.360001,185.949997,182.419998,182.759995,179.877258,51000500,2.13,55.16
8/15/2019,183,183.589996,181.160004,182.550003,179.670593,36685000,2.06,54.51
8/16/2019,184.210007,185.949997,184.100006,185.479996,182.554352,32781400,2.04,54.83
8/19/2019,188.160004,188.830002,187.5,188.429993,185.45787,22494100,2.05,56.24
8/20/2019,187.960007,188.639999,186.919998,186.970001,184.020889,19902900,2.05,56.18
8/21/2019,188.610001,189.229996,187.960007,188.630005,185.654678,20418500,2.08,55.65
8/22/2019,188.979996,189.460007,186.539993,188.020004,185.054306,24243700,2.05,55.33
8/23/2019,186.740005,188.449997,181.559998,182.070007,179.198166,55372400,2.08,54.08
8/26/2019,184.139999,184.869995,183.080002,184.820007,181.90477,27598900,2.08,53.54
8/27/2019,186.110001,186.419998,183.710007,184.429993,181.520935,28012800,2.06,54.99
8/28/2019,183.830002,185.399994,182.910004,185.089996,182.170517,21792400,2.06,55.76
8/29/2019,187.389999,188.460007,186.679993,187.919998,184.955887,25358900,2.02,56.67
8/30/2019,188.929993,188.970001,186.410004,187.470001,184.512985,26319800,1.9,55.07
9/3/2019,186.220001,187.179993,185.029999,185.649994,182.721649,27964200,1.86,53.91
9/4/2019,187.440002,188.490005,186.899994,188.330002,185.359421,21592100,1.75,56.22
9/5/2019,190.410004,192.330002,190.339996,191.779999,188.75499,33932600,1.73,56.33
9/6/2019,192.100006,192.169998,191.169998,191.589996,188.567978,19487800,1.71,56.45
9/9/2019,192.190002,192.270004,190.220001,191.190002,188.174286,24407600,1.72,57.88
9/10/2019,190.160004,190.740005,188.910004,190.639999,187.632965,23744700,1.74,57.37
9/11/2019,191,192.529999,190.559998,192.429993,189.39473,25063600,1.65,55.66
9/12/2019,193.610001,194.710007,192.970001,193.229996,190.182114,28689900,1.68,55.13
9/13/2019,192.949997,193.399994,192.289993,192.539993,189.503006,27669800,1.59,54.76
9/16/2019,191.300003,192.080002,191.110001,191.679993,188.65657,20319000,1.52,63.1
9/17/2019,191.699997,192.600006,191.289993,192.600006,189.562073,20953400,1.55,59.26
9/18/2019,192.199997,192.600006,190.110001,192.520004,189.483307,29781300,1.6,58.19
9/19/2019,192.860001,194.039993,192.470001,192.839996,189.798279,26039400,1.55,58.19
9/20/2019,193.110001,193.309998,190.160004,190.800003,187.790466,29086100,1.59,57.92
9/23/2019,190.360001,191.070007,189.720001,190.5,187.873306,22485900,1.62,58.69
9/24/2019,191.369995,191.789993,187.149994,187.970001,185.378159,40820700,1.52,57.22
9/25/2019,187.779999,190.580002,186.210007,190.080002,187.459061,34704900,1.54,56.38
9/26/2019,189.830002,190,187.979996,189.380005,186.768768,26826000,1.49,56.24
9/27/2019,189.729996,189.830002,185.75,187.029999,184.451141,40773500,1.47,55.95
9/30/2019,187.789993,189.110001,187.399994,188.809998,186.206589,26307700,1.5,54.09
10/1/2019,189.5,190.589996,186.960007,187.270004,184.687836,32367600,1.5,53.6
10/2/2019,186,186.029999,183.020004,184.050003,181.512222,48544300,0,52.67
10/3/2019,184.029999,186.210007,181.820007,186.070007,183.504364,39392500,1.47,52.41
10/4/2019,187.080002,189.080002,186.880005,188.809998,186.206589,31887600,1.47,52.84
10/7/2019,188.270004,189.740005,187.910004,188.240005,185.644455,21216000,1.57,52.76
10/8/2019,187.059998,187.860001,185.270004,185.419998,182.863312,32379300,1.55,52.64
10/9/2019,186.990005,188.080002,186.429993,187.229996,184.648392,20147400,1.63,52.63
10/10/2019,187.279999,189.429993,187.119995,188.679993,186.078369,25177700,1.72,53.57
10/11/2019,190.830002,192.630005,190.720001,191.110001,188.474884,40976700,1.75,54.76
10/14/2019,190.839996,191.699997,190.649994,191.089996,188.45517,14975000,1.79,53.57
10/15/2019,191.679993,193.970001,191.559998,193.520004,190.851669,23234200,1.9,52.81
10/16/2019,192.860001,193.529999,192.429993,193.039993,190.378265,20457100,1.84,53.42
10/17/2019,194.199997,194.5,192.809998,193.550003,190.881226,19045200,1.81,53.89
10/18/2019,193.199997,193.669998,190.710007,191.690002,189.046875,27700800,1.8,53.75
10/21/2019,192.710007,193.520004,192.139999,193.389999,190.72345,15801200,1.79,53.28
10/22/2019,194.149994,194.419998,191.789993,191.850006,189.204666,22392300,1.74,54.21
10/23/2019,191.460007,192.259995,191.149994,192.220001,189.56955,14828400,1.72,55.9
10/24/2019,193.589996,194.210007,192.740005,194.089996,191.413788,18998500,1.64,56.11
10/25/2019,193.089996,195.740005,193.050003,195.639999,192.942413,21507100,1.73,56.52
10/28/2019,196.550003,197.830002,196.550003,197.570007,194.84581,18818700,1.7,55.6
10/29/2019,197.240005,197.539993,196.009995,196.039993,193.336914,18569700,1.69,55.34
10/30/2019,196.419998,197.320007,195.289993,196.990005,194.273819,21764300,1.68,54.85
10/31/2019,197.559998,197.649994,195.940002,197.080002,194.362579,26801800,1.65,54.02
11/1/2019,197.929993,198.880005,197.630005,198.869995,196.127869,22131900,1.6,56.04
11/4/2019,200.190002,200.529999,198.869995,200.100006,197.340912,19015900,1.54,56.33
11/5/2019,200.350006,200.550003,199.550003,200.210007,197.449402,15048900,1.52,57.04
11/6/2019,199.979996,200,198.789993,199.759995,197.005615,19725500,1.56,56.15
11/7/2019,200.759995,201.720001,199.850006,200.429993,197.666367,17832400,1.54,56.91
11/8/2019,200.070007,201.25,199.539993,201.229996,198.455338,15258800,1.59,57.02
11/11/2019,200.210007,201.039993,199.940002,200.960007,198.189072,10147600,1.67,56.845
11/12/2019,201.130005,202.210007,200.820007,201.539993,198.761047,14778300,1.76,56.67
11/13/2019,200.839996,201.779999,200.710007,201.589996,198.810364,15774600,0,56.88
11/14/2019,200.830002,201.559998,200.220001,201.429993,198.652573,16945400,1.77,56.57
11/15/2019,202.649994,202.910004,202,202.910004,200.112167,18427900,1.75,57.54
11/18/2019,202.589996,203.389999,201.770004,203.070007,200.269958,18365900,1.76,56.82
11/19/2019,203.839996,203.839996,202.589996,203.369995,200.565811,16923300,1.76,54.93
11/20/2019,202.839996,203.449997,200.619995,202.149994,199.362625,36629000,1.8,56.71
11/21/2019,201.929993,202.070007,201.070007,201.699997,198.918854,17883600,1.78,58.36
11/22/2019,202.199997,202.320007,200.740005,201.830002,199.047058,17189600,1.77,57.68
11/25/2019,202.699997,204.259995,202.669998,204.220001,201.404114,17752800,1.77,57.79
11/26/2019,204.350006,204.869995,204.050003,204.610001,201.788742,14780600,1.8,58.25
